manager_id,n_periods,decoded_state_sequence,dominant_state,aversion_periods,aversion_share,neutral_periods,neutral_share,appreciation_periods,appreciation_share,upward_transitions,downward_transitions,same_state_transitions,net_state_movement
M0720,26,N N A N N N N A A A N N N N N N N N A N P P P N N A,Neutral,6,0.23076923076923078,17,0.6538461538461539,3,0.11538461538461539,4,5,16,-1
M0721,26,N A A A A N N A A N A N N A N N N N A N N P P P P P,Neutral,9,0.34615384615384615,12,0.46153846153846156,5,0.19230769230769232,6,5,14,1
M0722,26,N N N N N N N N N N N N N A A A A N A A N A A N A A,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,3,4,18,-1
M0723,26,N N N N N N N N N N N A A A A A N N N A A A A N P P,Neutral,9,0.34615384615384615,15,0.5769230769230769,2,0.07692307692307693,3,2,20,1
M0724,26,N N N N A N N A A A A A A A A A A N N N N P P N A N,Neutral,12,0.46153846153846156,12,0.46153846153846156,2,0.07692307692307693,4,4,17,0
M0725,26,N A N A N N A A A A N A N N N A N P P P P P P P P P,Neutral,8,0.3076923076923077,9,0.34615384615384615,9,0.34615384615384615,6,5,14,1
M0726,26,N N N N A A N N N A N N N N N N N N N P P P N N P P,Neutral,3,0.11538461538461539,18,0.6923076923076923,5,0.19230769230769232,4,3,18,1
M0727,26,N N N N N N N A N N P P P N N N P P P P P P P P P P,Appreciation,1,0.038461538461538464,12,0.46153846153846156,13,0.5,3,2,20,1
M0728,26,N N N N N N N N N N N N N P P P N N P P P P P P P P,Neutral,0,0.0,15,0.5769230769230769,11,0.4230769230769231,2,1,22,1
M0729,26,N N N N N N N N N N N N N P P P P P P P N N N A A A,Neutral,3,0.11538461538461539,16,0.6153846153846154,7,0.2692307692307692,1,2,22,-1
M0730,26,N A A A N A A A N A A A A A A N N N A N A A N N P P,Aversion,15,0.5769230769230769,9,0.34615384615384615,2,0.07692307692307693,6,5,14,1
M0731,26,N N A A N A N N N N N A A A A A A A A A A A A A A N,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,3,3,19,0
M0732,26,N N N A A A A N A N N N N A N A A A A A A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,3,4,18,-1
M0733,26,N N N N N N N N N N N N N P P P P N N N N A A A A A,Neutral,5,0.19230769230769232,17,0.6538461538461539,4,0.15384615384615385,1,2,22,-1
M0734,26,N A A A A N A A N N N A A A A N A A A A A N N A N A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,5,6,14,-1
M0735,26,N N N N N N N N N N N N P P P P P P P P P P P N N P,Neutral,0,0.0,14,0.5384615384615384,12,0.46153846153846156,2,1,22,1
M0736,26,N N N N N N N N A N A N A A A A A A N N A A A N P P,Neutral,11,0.4230769230769231,13,0.5,2,0.07692307692307693,5,4,16,1
M0737,26,N N N N N A N A N N N N N N P P P P P P N N N N A A,Neutral,4,0.15384615384615385,16,0.6153846153846154,6,0.23076923076923078,3,4,18,-1
M0738,26,N N N N N N A N A A N A N A A A A A A A A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,3,4,18,-1
M0739,26,N N N A N N A N N N N N N N P P P P P N N N P P N N,Neutral,2,0.07692307692307693,17,0.6538461538461539,7,0.2692307692307692,4,4,17,0
M0740,26,N N A A N A A A A N N A A A A N N N N N N N N N A A,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,3,4,18,-1
M0741,26,N N N N N N N N N N A A N N N N N A A N N N N N A A,Neutral,6,0.23076923076923078,20,0.7692307692307693,0,0.0,2,3,20,-1
M0742,26,N N N N N N N N N P P P P P P P N N N A A A A A A A,Neutral,7,0.2692307692307692,12,0.46153846153846156,7,0.2692307692307692,1,2,22,-1
M0743,26,N N N N A N N N N N N N N A A A A A A N N N N N N N,Neutral,7,0.2692307692307692,19,0.7307692307692307,0,0.0,2,2,21,0
M0744,26,N N N N N N A N A N A A A A N N N N N N A A N A A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,4,5,16,-1
M0745,26,N N N N N A N N N N A A N A A N N P P P P N A A A P,Neutral,8,0.3076923076923077,13,0.5,5,0.19230769230769232,5,5,15,1
M0746,26,N N N N N N N P P P P P N N N N P P P P N A A A A A,Neutral,5,0.19230769230769232,12,0.46153846153846156,9,0.34615384615384615,2,3,20,-1
M0747,26,N N N N N N N N N P P N P P P P P P P P P P P P P P,Appreciation,0,0.0,10,0.38461538461538464,16,0.6153846153846154,2,1,22,1
M0748,26,N N N N N N N N N A N N N N N P P P N P P P P P P P,Neutral,1,0.038461538461538464,15,0.5769230769230769,10,0.38461538461538464,3,2,20,1
M0749,26,N N A N N N N A N A A N A N A A P P P N N N A A A A,Neutral,11,0.4230769230769231,12,0.46153846153846156,3,0.11538461538461539,5,7,13,-1
M0750,26,N N N N N N N A A N N A N N A A N N N A N N A N A N,Neutral,8,0.3076923076923077,18,0.6923076923076923,0,0.0,6,6,13,0
M0751,26,N N N N N N N N N N N A A A N N N N N N N P P N N N,Neutral,3,0.11538461538461539,21,0.8076923076923077,2,0.07692307692307693,2,2,21,0
M0752,26,N A A N N A N N A N N N N N N N N P P P P P N N N P,Neutral,4,0.15384615384615385,16,0.6153846153846154,6,0.23076923076923078,5,4,16,1
M0753,26,N A A N N N N N N N N P P P P P P P P P P P P P P P,Appreciation,2,0.07692307692307693,9,0.34615384615384615,15,0.5769230769230769,2,1,22,1
M0754,26,N N N N N A N A A A A A N A N N N P P P P P P P P P,Neutral,7,0.2692307692307692,10,0.38461538461538464,9,0.34615384615384615,4,3,18,1
M0755,26,N N A A N N N A N A A A N A A A A A A A A A A N N P,Aversion,16,0.6153846153846154,9,0.34615384615384615,1,0.038461538461538464,5,4,16,1
M0756,26,N A N A A N N N N N N N P N N N N N A N N A A A N A,Neutral,8,0.3076923076923077,17,0.6538461538461539,1,0.038461538461538464,5,6,14,-1
M0757,26,N A A N A A A A A A A N N P N N P P P P P N N N P P,Neutral,9,0.34615384615384615,9,0.34615384615384615,8,0.3076923076923077,5,4,16,1
M0758,26,N N N N N A A A N A A N A N N N P P P P P P P P P P,Neutral,6,0.23076923076923078,10,0.38461538461538464,10,0.38461538461538464,4,3,18,1
M0759,26,N N N N N N N A N N N N N A A A A N A N P P P N P P,Neutral,6,0.23076923076923078,15,0.5769230769230769,5,0.19230769230769232,5,4,16,1
M0760,26,N N N N A A A N A A N N N N N P P P P P P P P P P P,Appreciation,5,0.19230769230769232,10,0.38461538461538464,11,0.4230769230769231,3,2,20,1
M0761,26,N N N N N N A A N A A A A A A N N N A N A A A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,3,4,18,-1
M0762,26,N N N N N N A N A A A N N N A N N A A A A A A N P P,Neutral,11,0.4230769230769231,13,0.5,2,0.07692307692307693,5,4,16,1
M0763,26,N A A N A N A A N N A A A N A A A A A A A A A A A N,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,5,5,15,0
M0764,26,N A A N A A N N N N N N A A A N A A A N A A N N N N,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,5,5,15,0
M0765,26,N A N N N N A N N N N N N N P N N P P P P P P P N A,Neutral,3,0.11538461538461539,15,0.5769230769230769,8,0.3076923076923077,4,5,16,-1
M0766,26,N N N N N N N A A N A N N N P P P N N A A N A A A A,Neutral,9,0.34615384615384615,14,0.5384615384615384,3,0.11538461538461539,4,5,16,-1
M0767,26,N N N N N N N N N N N N N A A N A P N N P P P P N A,Neutral,4,0.15384615384615385,17,0.6538461538461539,5,0.19230769230769232,3,5,17,-1
M0768,26,N N A N N N A N A A A N N A N N N N A N N N A A A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,5,6,14,-1
M0769,26,N N N N A N N N N A N A N N N A A A N N A N P P P P,Neutral,7,0.2692307692307692,15,0.5769230769230769,4,0.15384615384615385,6,5,14,1
M0770,26,N A A N N N A A A A A N A A A A A A A A A A A N A A,Aversion,20,0.7692307692307693,6,0.23076923076923078,0,0.0,3,4,18,-1
M0771,26,N A N N A A A A A A N N N N A A N A A A A N A N N N,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,5,5,15,0
M0772,26,N N N N N N N N N N N N N N N P N N N P P P P P P P,Neutral,0,0.0,18,0.6923076923076923,8,0.3076923076923077,2,1,22,1
M0773,26,N N N N N N A N A A A N N N P P P N N A A A A A A N,Neutral,10,0.38461538461538464,13,0.5,3,0.11538461538461539,4,4,17,0
M0774,26,N N N N N N N N N N N N N N A N N N N P P P P P P P,Neutral,1,0.038461538461538464,18,0.6923076923076923,7,0.2692307692307692,2,1,22,1
M0775,26,N N N N N N N N N N A A A A A A A A A N N A A N A N,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,3,3,19,0
M0776,26,N N N N N N N N N N N N A A A A A A A A A A N P P P,Neutral,10,0.38461538461538464,13,0.5,3,0.11538461538461539,2,1,22,1
M0777,26,N N N N N A N N N N N A A N A A A N N N N N N N P P,Neutral,6,0.23076923076923078,18,0.6923076923076923,2,0.07692307692307693,4,3,18,1
M0778,26,N N N N N N N N N N N P P P P P P P P P P N N A A N,Neutral,2,0.07692307692307693,14,0.5384615384615384,10,0.38461538461538464,2,2,21,0
M0779,26,N A A N N N A A A A A A A A N N A N N N N N P P P N,Neutral,11,0.4230769230769231,12,0.46153846153846156,3,0.11538461538461539,4,4,17,0
M0780,26,N N N N N N N N N N N P P P N N N A A A A A N N N N,Neutral,5,0.19230769230769232,18,0.6923076923076923,3,0.11538461538461539,2,2,21,0
M0781,26,N N N N N N N N N N N N N A A A A A A A A A A A A A,Neutral,13,0.5,13,0.5,0,0.0,0,1,24,-1
M0782,26,N N N N N A A N N N N A A A N A N A A N N N P P P P,Neutral,8,0.3076923076923077,14,0.5384615384615384,4,0.15384615384615385,5,4,16,1
M0783,26,N N N A N N N N N N N A A N N N P P P P P P P P P P,Neutral,3,0.11538461538461539,13,0.5,10,0.38461538461538464,3,2,20,1
M0784,26,N A A A A A A N N A A N N N P P P P P P P P P P P P,Appreciation,8,0.3076923076923077,6,0.23076923076923078,12,0.46153846153846156,3,2,20,1
M0785,26,N A A A A A A N A N N A N N N N N A A A N N A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,4,5,16,-1
M0786,26,N A N N N N N N N N N N N N N N N N P P P P P P P P,Neutral,1,0.038461538461538464,17,0.6538461538461539,8,0.3076923076923077,2,1,22,1
M0787,26,N N N N A N A A N A A N N A A A A A A A P P P P P N,Aversion,12,0.46153846153846156,9,0.34615384615384615,5,0.19230769230769232,4,5,16,0
M0788,26,N A A A N N A A N A A A A A A A N A A A N N A A A A,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,4,5,16,-1
M0789,26,N A A A A N A A N A N N N A A A A A A A N A A A A A,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,4,5,16,-1
M0790,26,N A N N A N A N A A N A A A A P N P N P P P P P N A,Aversion,10,0.38461538461538464,9,0.34615384615384615,7,0.2692307692307692,7,9,9,-1
M0791,26,N N N N N N N N N N N N P N A A A A A A N A N N N P,Neutral,7,0.2692307692307692,17,0.6538461538461539,2,0.07692307692307693,4,3,18,1
M0792,26,N N N N N N N N N N N N N N P P P N N N A N N N A A,Neutral,3,0.11538461538461539,20,0.7692307692307693,3,0.11538461538461539,2,3,20,-1
M0793,26,N N A A A N A A N A N N A A A A A A A A A A A A A A,Aversion,20,0.7692307692307693,6,0.23076923076923078,0,0.0,3,4,18,-1
M0794,26,N N N N N A N A A A A A A A A A P P P P N A N N A A,Aversion,13,0.5,9,0.34615384615384615,4,0.15384615384615385,3,5,17,-1
M0795,26,N A A A A A N N A N N N N P P P P P N A A A P P P P,Aversion,9,0.34615384615384615,8,0.3076923076923077,9,0.34615384615384615,4,4,17,1
M0796,26,N N N N A A A A A N N N N N A A A A A A A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,1,2,22,-1
M0797,26,N A A A A N N N N N N N N N N N A N A N A A A A A A,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,3,4,18,-1
M0798,26,N N N A A A A A A A A A A A A N P P P P P N N N A A,Aversion,14,0.5384615384615384,7,0.2692307692307692,5,0.19230769230769232,2,3,20,-1
M0799,26,N N N A A A N A A N A N A A A A N P P P P P P P P P,Aversion,10,0.38461538461538464,7,0.2692307692307692,9,0.34615384615384615,5,4,16,1
M0800,26,N A A A A N A A N N N N A A N P P P N N N N N A A A,Neutral,11,0.4230769230769231,12,0.46153846153846156,3,0.11538461538461539,4,5,16,-1
M0801,26,N N N N N N N N N N N N N N P P P N A A A A A N A A,Neutral,7,0.2692307692307692,16,0.6153846153846154,3,0.11538461538461539,2,3,20,-1
M0802,26,N N N N N N N N N N N N N P P P P N N N N N P P P P,Neutral,0,0.0,18,0.6923076923076923,8,0.3076923076923077,2,1,22,1
M0803,26,N N N N N N A N N P P P N N N N N N P P P P P P P P,Neutral,1,0.038461538461538464,14,0.5384615384615384,11,0.4230769230769231,3,2,20,1
M0804,26,N N A N A A A A N A A A A A A A N P P P P P P P N P,Aversion,12,0.46153846153846156,6,0.23076923076923078,8,0.3076923076923077,5,4,16,1
M0805,26,N N N A A A A A A A A N A N N N A A A N N P P P N N,Aversion,12,0.46153846153846156,11,0.4230769230769231,3,0.11538461538461539,4,4,17,0
M0806,26,N N A N A N A N N A A A N A A A A P P P P P N P N A,Aversion,11,0.4230769230769231,9,0.34615384615384615,6,0.23076923076923078,6,8,11,-1
M0807,26,N N N N A A N A A N N A N A A A N A A A N N N N N N,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,5,5,15,0
M0808,26,N N N A A A A A A A N N N N N N P P P P P P P P P P,Appreciation,7,0.2692307692307692,9,0.34615384615384615,10,0.38461538461538464,2,1,22,1
M0809,26,N A A A A A A A A N N A A A A A A A A N A A A A A N,Aversion,21,0.8076923076923077,5,0.19230769230769232,0,0.0,3,3,19,0
M0810,26,N N N A A N A A A A N N N N N P P P P P P P P P P P,Appreciation,6,0.23076923076923078,9,0.34615384615384615,11,0.4230769230769231,3,2,20,1
M0811,26,N A N N N N N N N N P P P P P P P P P P N N N N A A,Neutral,3,0.11538461538461539,13,0.5,10,0.38461538461538464,2,3,20,-1
M0812,26,N N N N N N N A N A A A N N A N N N N N N N N N N A,Neutral,6,0.23076923076923078,20,0.7692307692307693,0,0.0,3,4,18,-1
M0813,26,N N N N A N A A N A A A A N N P N N A A N A A A A A,Aversion,14,0.5384615384615384,11,0.4230769230769231,1,0.038461538461538464,5,6,14,-1
M0814,26,N N N A A A N N N N N A A A N A A N N N P P P P P P,Neutral,8,0.3076923076923077,12,0.46153846153846156,6,0.23076923076923078,4,3,18,1
M0815,26,N N N N N N N N N N N N N A N N A A A N A A A A N N,Neutral,8,0.3076923076923077,18,0.6923076923076923,0,0.0,3,3,19,0
M0816,26,N N A A A A A A N N N A N A A A A A A N A A N N A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,4,5,16,-1
M0817,26,N N N N N N N N A A N N A N A N N A A A N N A A A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,4,5,16,-1
M0818,26,N N A N N N N A N A A N N N A A N N N A N P P P P N,Neutral,7,0.2692307692307692,15,0.5769230769230769,4,0.15384615384615385,6,6,13,0
M0819,26,N N N N N N N N N N N A N A A A A A A A A N A A A A,Neutral,13,0.5,13,0.5,0,0.0,2,3,20,-1
M0820,26,N N N A A N N N N N N A N N A A A A A A A A A N A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,3,4,18,-1
M0821,26,N A A A N A N A N A A A N N N P P P P P P P P P N A,Aversion,9,0.34615384615384615,8,0.3076923076923077,9,0.34615384615384615,5,6,14,-1
M0822,26,N A N N N N N N N A A A N P P P P P N N N N A A A P,Neutral,7,0.2692307692307692,13,0.5,6,0.23076923076923078,4,4,17,1
M0823,26,N A A A A N A A N N A A A A A A A A P P N N A N A A,Aversion,17,0.6538461538461539,7,0.2692307692307692,2,0.07692307692307693,4,6,15,-1
M0824,26,N A A N A N N A A A N N N N A N N N N N N N A A N A,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,5,6,14,-1
M0825,26,N N N N A A A A N N N N N N N N A N N A A A A A N P,Neutral,10,0.38461538461538464,15,0.5769230769230769,1,0.038461538461538464,4,3,18,1
M0826,26,N N A A N A A N A A N N N N A A N N N N N N N N N N,Neutral,8,0.3076923076923077,18,0.6923076923076923,0,0.0,4,4,17,0
M0827,26,N N A N A A N A N A A A A N P P P P P P P P P P P P,Appreciation,8,0.3076923076923077,6,0.23076923076923078,12,0.46153846153846156,5,4,16,1
M0828,26,N A A N A N N N A A A N N N N P P P P P P P P P P P,Appreciation,6,0.23076923076923078,9,0.34615384615384615,11,0.4230769230769231,4,3,18,1
M0829,26,N N N A N A N N N N N N N P P P P N P P P P P P P P,Neutral,2,0.07692307692307693,12,0.46153846153846156,12,0.46153846153846156,4,3,18,1
M0830,26,N N N N N A A A N A A A N P P P P P P P N N A A A N,Neutral,9,0.34615384615384615,10,0.38461538461538464,7,0.2692307692307692,4,4,17,0
M0831,26,N N N N N N N N N N N P N A A A A A A A N N N P P P,Neutral,7,0.2692307692307692,15,0.5769230769230769,4,0.15384615384615385,3,2,20,1
M0832,26,N N N N A A A A A A A A N N A A A N A A A A A N N N,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,3,3,19,0
M0833,26,N N N N A A N A N N N A N A N N A A N P P P P P P P,Neutral,7,0.2692307692307692,12,0.46153846153846156,7,0.2692307692307692,6,5,14,1
M0834,26,N N N A A A A A A N A N N A N N N N P P P P P P P P,Neutral,8,0.3076923076923077,10,0.38461538461538464,8,0.3076923076923077,4,3,18,1
M0835,26,N N N N N A A A A A A A A A A N A A A N P P P P P P,Aversion,13,0.5,7,0.2692307692307692,6,0.23076923076923078,3,2,20,1
M0836,26,N N N N N A A N N N N A N N N N A A A A A A A N N A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,3,4,18,-1
M0837,26,N N N N N N N N N A N N N N A A A A N N N A A A P P,Neutral,8,0.3076923076923077,16,0.6153846153846154,2,0.07692307692307693,3,3,19,1
M0838,26,N A N N N N N N N N N A A A A A A N N N P P P P P N,Neutral,7,0.2692307692307692,14,0.5384615384615384,5,0.19230769230769232,3,3,19,0
M0839,26,N A A A N N N N A N N N N N N N N P N N N N A A A N,Neutral,7,0.2692307692307692,18,0.6923076923076923,1,0.038461538461538464,4,4,17,0
M0840,26,N N N A A A A A A N A A A A A A A A A A A A A N A A,Aversion,21,0.8076923076923077,5,0.19230769230769232,0,0.0,2,3,20,-1
M0841,26,N N A N N N A N N A A A A N P P P P N A N N N A A A,Neutral,10,0.38461538461538464,12,0.46153846153846156,4,0.15384615384615385,5,6,14,-1
M0842,26,N A A A N A N N N N N N N A A N A P P P P P P P P P,Neutral,7,0.2692307692307692,10,0.38461538461538464,9,0.34615384615384615,4,4,17,1
M0843,26,N N N N N N A N A A N N N N P P N N N A A A A A A A,Neutral,10,0.38461538461538464,14,0.5384615384615384,2,0.07692307692307693,3,4,18,-1
M0844,26,N A A A A A A A N A A A A A A A N N N N P P P P P P,Aversion,14,0.5384615384615384,6,0.23076923076923078,6,0.23076923076923078,3,2,20,1
M0845,26,N N N N N N N N N A N N A A P P P P P P P P P P P P,Appreciation,3,0.11538461538461539,11,0.4230769230769231,12,0.46153846153846156,2,2,21,1
M0846,26,N A A N N N N N N N N N N N N N N P N P P P P P P P,Neutral,2,0.07692307692307693,16,0.6153846153846154,8,0.3076923076923077,3,2,20,1
M0847,26,N N A N N N N N N N N N N N N N A A A P P P P N P P,Neutral,4,0.15384615384615385,16,0.6153846153846154,6,0.23076923076923078,3,3,19,1
M0848,26,N N N A A N A N A A N A N N N A A A A A A N A A A N,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,6,6,13,0
M0849,26,A A N A A A N A N A N N N A N N N A A A A N A A A A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,6,6,13,0
M0850,26,N N A N N N N N N N N A A A A N P P P P P P P P P P,Neutral,5,0.19230769230769232,11,0.4230769230769231,10,0.38461538461538464,3,2,20,1
M0851,26,N N N N N N N N N N N N N N N N P N N N N N A A N N,Neutral,2,0.07692307692307693,23,0.8846153846153846,1,0.038461538461538464,2,2,21,0
M0852,26,N N N A N A N N A N N A A N N N N N A A A N N A A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,5,6,14,-1
M0853,26,N N N N N N N A N A A A A A A A N A A A N A A A A A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,3,4,18,-1
M0854,26,N N N N N N N N N N N N N P P P P P P P P N N A A A,Neutral,3,0.11538461538461539,15,0.5769230769230769,8,0.3076923076923077,1,2,22,-1
M0855,26,A N N A N N A A A A N N N N N N P P N N P P P P P P,Neutral,6,0.23076923076923078,12,0.46153846153846156,8,0.3076923076923077,5,3,17,2
M0856,26,N N N N N N A N N N N N N N N N N N P N N P P P P P,Neutral,1,0.038461538461538464,19,0.7307692307692307,6,0.23076923076923078,3,2,20,1
M0857,26,N A N A A A A A N A A A N A A A A N A A N N N P P P,Aversion,15,0.5769230769230769,8,0.3076923076923077,3,0.11538461538461539,6,5,14,1
M0858,26,N A N N N N N N A A N A N A A A P P N P N P P P P P,Neutral,7,0.2692307692307692,11,0.4230769230769231,8,0.3076923076923077,6,6,13,1
M0859,26,N N A N A N N N N N N N N N N P P P P P P P P P N A,Neutral,3,0.11538461538461539,14,0.5384615384615384,9,0.34615384615384615,3,4,18,-1
M0860,26,N N A A N N A A N A A A A A N N A A N A A A A A N N,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,5,5,15,0
M0861,26,N N N N N N N P N A A N A N A A N N N P P P P P P P,Neutral,5,0.19230769230769232,13,0.5,8,0.3076923076923077,5,4,16,1
M0862,26,N N N N A N A A N N A N A A N A A N N A N A N P P P,Neutral,10,0.38461538461538464,13,0.5,3,0.11538461538461539,8,7,10,1
M0863,26,N N A A A A N N N N N N P P P P P P P P P P P N A A,Appreciation,6,0.23076923076923078,9,0.34615384615384615,11,0.4230769230769231,2,3,20,-1
M0864,26,A N A A A A N N A N N A A N A A N N N P P P N A A A,Aversion,13,0.5,10,0.38461538461538464,3,0.11538461538461539,6,6,13,0
M0865,26,N N N N N N N A N N N N N N N A A A A A A N A A N P,Neutral,9,0.34615384615384615,16,0.6153846153846154,1,0.038461538461538464,4,3,18,1
M0866,26,N N N N N N N N N N A N A N P P P P P P P P P P P P,Neutral,2,0.07692307692307693,12,0.46153846153846156,12,0.46153846153846156,3,2,20,1
M0867,26,N N N N N N N A A A N A A A A A A A A A N N P P P P,Aversion,12,0.46153846153846156,10,0.38461538461538464,4,0.15384615384615385,3,2,20,1
M0868,26,N N A A A A A A A N A A N N A A A A A A A N P N P P,Aversion,16,0.6153846153846154,7,0.2692307692307692,3,0.11538461538461539,5,4,16,1
M0869,26,N N N N N N N A A A A N A A N N P P P P P P P P P N,Neutral,6,0.23076923076923078,11,0.4230769230769231,9,0.34615384615384615,3,3,19,0
M0870,26,N N N N N N N N N N N N N P P P P P P P P P P P P P,Neutral,0,0.0,13,0.5,13,0.5,1,0,24,1
M0871,26,N A N A A A N A A A A N N A A A A A A A A N A N A A,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,5,6,14,-1
M0872,26,N N N N N A A A A N N A A A A A N N A N A A A A A A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,3,4,18,-1
M0873,26,N N N N N N N N N A A A A A N N A N A A N N A N N A,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,4,5,16,-1
M0874,26,N N N N N N N N N N N N N N N N N A A A A A A A A A,Neutral,9,0.34615384615384615,17,0.6538461538461539,0,0.0,0,1,24,-1
M0875,26,N N N N N N A A A N N A A A A A A N A N A N N N N P,Neutral,11,0.4230769230769231,14,0.5384615384615384,1,0.038461538461538464,5,4,16,1
