manager_id,age_basis_value,age_group,age_group_source,locality_group,locality_group_source,age_x_locality,seniority_years,region,site_id,baseline_ai_attitude,risk_aversion_index,governance_mode,high_pressure
M0116,7.728574327193275,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.728574327193275,EU-Other,S006,0.1981947644824377,0.7395608958057079,fearful_exclusion,1
M0117,0.0,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,0.0,EU-Other,S002,0.4274944260188642,0.4877413761402147,opportunistic_teaming,1
M0118,7.284209200930912,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.284209200930912,EU-Other,S002,-0.0710389367123284,0.4719912002117393,controlled_opening,1
M0119,4.210798006216026,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.210798006216026,EU-Other,S001,0.7322388681100565,0.4409413214164291,opportunistic_teaming,0
M0120,2.702569762513932,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.702569762513932,DE-West,S012,-0.3329688330403614,0.6309352800058782,controlled_opening,0
M0121,5.367636969597587,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.367636969597587,DE-West,S012,-0.3271205373747375,0.6057332145626652,controlled_opening,0
M0122,6.700987065795839,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.700987065795839,DE-West,S012,-0.3646338998224874,0.4120923663060593,controlled_opening,1
M0123,4.022190639517646,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.022190639517646,DE-West,S005,-0.6181405482958625,0.4533940774969489,fearful_exclusion,1
M0124,7.157727217397274,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.157727217397274,DE-East,S009,-0.3789208430480689,0.7557028120523304,fearful_exclusion,0
M0125,7.096362742987741,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.096362742987741,DE-South,S010,-1.0,0.725304637229442,fearful_exclusion,1
M0126,7.128871858960082,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.128871858960082,DE-East,S009,-0.5634639675452154,0.5683023689023989,fearful_exclusion,1
M0127,6.025749567599993,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.025749567599993,DE-East,S007,-0.5677601602266269,0.6538236349140659,fearful_exclusion,1
M0128,3.239537226777248,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.239537226777248,DE-East,S009,0.3000841090186024,0.598853521105409,fearful_exclusion,1
M0129,4.411351210884827,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.411351210884827,DE-West,S012,0.3304750340424197,0.3455598075143734,opportunistic_teaming,1
M0130,4.046683541293497,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.046683541293497,DE-East,S007,-0.605917375975667,0.4880448868310239,controlled_opening,1
M0131,3.317101066445255,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,3.317101066445255,EU-Other,S001,0.1794531741771617,0.6333798267986983,controlled_opening,1
M0132,2.783130785478728,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.783130785478728,EU-Other,S001,-1.0,0.6296720647257317,fearful_exclusion,1
M0133,7.268994474555444,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,7.268994474555444,DE-East,S003,0.2283522687148,0.4597743934572885,controlled_opening,1
M0134,8.833889069510768,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,8.833889069510768,EU-Other,S001,0.470313336340648,0.3989335131328466,opportunistic_teaming,1
M0135,3.614215460068416,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,3.614215460068416,EU-Other,S002,-0.5946150899926852,0.766430695310286,fearful_exclusion,1
M0136,2.636861865393157,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.636861865393157,DE-East,S009,-0.2962344790514083,1.0,fearful_exclusion,0
M0137,4.290985862553457,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,4.290985862553457,DE-West,S012,-0.424513519186802,0.5333346463068925,controlled_opening,0
M0138,4.458341196134562,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,4.458341196134562,EU-Other,S001,-0.1972725184728928,0.568070669920192,controlled_opening,0
M0139,6.332042205084791,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.332042205084791,DE-East,S003,-0.4384564020395859,0.5138362376837748,controlled_opening,1
M0140,2.445355190260972,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,2.445355190260972,DE-West,S005,0.897120675291821,0.6969232072819793,opportunistic_teaming,0
M0141,3.730272080614617,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Early-career proxy | Local,3.730272080614617,DE-East,S009,-0.0642629363757504,0.7821635591406746,controlled_opening,1
M0142,9.06880553762541,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Senior-career proxy | Local,9.06880553762541,DE-West,S012,0.5655316791148052,0.2490992008210722,opportunistic_teaming,1
M0143,3.046969542729028,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,3.046969542729028,EU-Other,S001,-0.782586311495694,0.429917414873239,fearful_exclusion,0
M0144,7.877387038212246,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.877387038212246,EU-Other,S002,0.262703519274158,0.481433991178516,controlled_opening,0
M0145,6.998670738033949,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,6.998670738033949,DE-East,S007,0.316184015993036,0.3419330643603273,controlled_opening,0
M0146,11.83432548214691,Senior-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Senior-career proxy | Non-local,11.83432548214691,EU-Other,S006,-0.1339115331786682,0.3549648453422616,controlled_opening,1
M0147,2.408446384385554,Early-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Early-career proxy | Non-local,2.408446384385554,EU-Other,S001,0.04221226568404624,0.6571126948591645,controlled_opening,0
M0148,5.77452506790691,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Local,region proxy because no manager local/non-local column exists,Mid-career proxy | Local,5.77452506790691,DE-East,S004,-0.7722517773826236,0.7600551722800817,fearful_exclusion,0
M0149,7.025826892073205,Mid-career proxy,seniority_years proxy because no manager age column exists in the workbook,Non-local,region proxy because no manager local/non-local column exists,Mid-career proxy | Non-local,7.025826892073205,EU-Other,S006,-0.5251605026880557,0.8827641549882423,fearful_exclusion,1
