manager_id,from_state,to_state,transition_count,from_state_transition_count,transition_rate
M0064,Appreciation,Appreciation,2,4,0.5
M0065,Aversion,Aversion,0,2,0.0
M0065,Aversion,Neutral,2,2,1.0
M0065,Aversion,Appreciation,0,2,0.0
M0065,Neutral,Aversion,2,19,0.10526315789473684
M0065,Neutral,Neutral,16,19,0.8421052631578947
M0065,Neutral,Appreciation,1,19,0.05263157894736842
M0065,Appreciation,Aversion,0,4,0.0
M0065,Appreciation,Neutral,1,4,0.25
M0065,Appreciation,Appreciation,3,4,0.75
M0066,Aversion,Aversion,0,3,0.0
M0066,Aversion,Neutral,3,3,1.0
M0066,Aversion,Appreciation,0,3,0.0
M0066,Neutral,Aversion,3,10,0.3
M0066,Neutral,Neutral,6,10,0.6
M0066,Neutral,Appreciation,1,10,0.1
M0066,Appreciation,Aversion,0,12,0.0
M0066,Appreciation,Neutral,0,12,0.0
M0066,Appreciation,Appreciation,12,12,1.0
M0067,Aversion,Aversion,7,11,0.6363636363636364
M0067,Aversion,Neutral,4,11,0.36363636363636365
M0067,Aversion,Appreciation,0,11,0.0
M0067,Neutral,Aversion,4,9,0.4444444444444444
M0067,Neutral,Neutral,4,9,0.4444444444444444
M0067,Neutral,Appreciation,1,9,0.1111111111111111
M0067,Appreciation,Aversion,0,5,0.0
M0067,Appreciation,Neutral,1,5,0.2
M0067,Appreciation,Appreciation,4,5,0.8
M0068,Aversion,Aversion,5,13,0.38461538461538464
M0068,Aversion,Neutral,8,13,0.6153846153846154
M0068,Aversion,Appreciation,0,13,0.0
M0068,Neutral,Aversion,8,12,0.6666666666666666
M0068,Neutral,Neutral,4,12,0.3333333333333333
M0068,Neutral,Appreciation,0,12,0.0
M0068,Appreciation,Aversion,0,0,
M0068,Appreciation,Neutral,0,0,
M0068,Appreciation,Appreciation,0,0,
M0069,Aversion,Aversion,11,13,0.8461538461538461
M0069,Aversion,Neutral,2,13,0.15384615384615385
M0069,Aversion,Appreciation,0,13,0.0
M0069,Neutral,Aversion,3,12,0.25
M0069,Neutral,Neutral,9,12,0.75
M0069,Neutral,Appreciation,0,12,0.0
M0069,Appreciation,Aversion,0,0,
M0069,Appreciation,Neutral,0,0,
M0069,Appreciation,Appreciation,0,0,
M0070,Aversion,Aversion,16,19,0.8421052631578947
M0070,Aversion,Neutral,2,19,0.10526315789473684
M0070,Aversion,Appreciation,1,19,0.05263157894736842
M0070,Neutral,Aversion,3,5,0.6
M0070,Neutral,Neutral,2,5,0.4
M0070,Neutral,Appreciation,0,5,0.0
M0070,Appreciation,Aversion,0,1,0.0
M0070,Appreciation,Neutral,0,1,0.0
M0070,Appreciation,Appreciation,1,1,1.0
M0071,Aversion,Aversion,2,4,0.5
M0071,Aversion,Neutral,2,4,0.5
M0071,Aversion,Appreciation,0,4,0.0
M0071,Neutral,Aversion,2,10,0.2
M0071,Neutral,Neutral,7,10,0.7
M0071,Neutral,Appreciation,1,10,0.1
M0071,Appreciation,Aversion,0,11,0.0
M0071,Appreciation,Neutral,0,11,0.0
M0071,Appreciation,Appreciation,11,11,1.0
M0072,Aversion,Aversion,7,9,0.7777777777777778
M0072,Aversion,Neutral,1,9,0.1111111111111111
M0072,Aversion,Appreciation,1,9,0.1111111111111111
M0072,Neutral,Aversion,2,13,0.15384615384615385
M0072,Neutral,Neutral,11,13,0.8461538461538461
M0072,Neutral,Appreciation,0,13,0.0
M0072,Appreciation,Aversion,0,3,0.0
M0072,Appreciation,Neutral,0,3,0.0
M0072,Appreciation,Appreciation,3,3,1.0
M0073,Aversion,Aversion,6,10,0.6
M0073,Aversion,Neutral,4,10,0.4
M0073,Aversion,Appreciation,0,10,0.0
M0073,Neutral,Aversion,4,13,0.3076923076923077
M0073,Neutral,Neutral,8,13,0.6153846153846154
M0073,Neutral,Appreciation,1,13,0.07692307692307693
M0073,Appreciation,Aversion,0,2,0.0
M0073,Appreciation,Neutral,1,2,0.5
M0073,Appreciation,Appreciation,1,2,0.5
M0074,Aversion,Aversion,14,18,0.7777777777777778
M0074,Aversion,Neutral,4,18,0.2222222222222222
M0074,Aversion,Appreciation,0,18,0.0
M0074,Neutral,Aversion,4,7,0.5714285714285714
M0074,Neutral,Neutral,3,7,0.42857142857142855
M0074,Neutral,Appreciation,0,7,0.0
M0074,Appreciation,Aversion,0,0,
M0074,Appreciation,Neutral,0,0,
M0074,Appreciation,Appreciation,0,0,
M0075,Aversion,Aversion,13,16,0.8125
M0075,Aversion,Neutral,2,16,0.125
M0075,Aversion,Appreciation,1,16,0.0625
M0075,Neutral,Aversion,3,7,0.42857142857142855
M0075,Neutral,Neutral,4,7,0.5714285714285714
M0075,Neutral,Appreciation,0,7,0.0
M0075,Appreciation,Aversion,0,2,0.0
M0075,Appreciation,Neutral,1,2,0.5
M0075,Appreciation,Appreciation,1,2,0.5
M0076,Aversion,Aversion,12,17,0.7058823529411765
M0076,Aversion,Neutral,5,17,0.29411764705882354
M0076,Aversion,Appreciation,0,17,0.0
M0076,Neutral,Aversion,6,8,0.75
M0076,Neutral,Neutral,2,8,0.25
M0076,Neutral,Appreciation,0,8,0.0
M0076,Appreciation,Aversion,0,0,
M0076,Appreciation,Neutral,0,0,
M0076,Appreciation,Appreciation,0,0,
M0077,Aversion,Aversion,13,16,0.8125
M0077,Aversion,Neutral,3,16,0.1875
M0077,Aversion,Appreciation,0,16,0.0
M0077,Neutral,Aversion,4,9,0.4444444444444444
M0077,Neutral,Neutral,5,9,0.5555555555555556
M0077,Neutral,Appreciation,0,9,0.0
M0077,Appreciation,Aversion,0,0,
M0077,Appreciation,Neutral,0,0,
M0077,Appreciation,Appreciation,0,0,
M0078,Aversion,Aversion,18,20,0.9
M0078,Aversion,Neutral,1,20,0.05
M0078,Aversion,Appreciation,1,20,0.05
M0078,Neutral,Aversion,2,5,0.4
M0078,Neutral,Neutral,3,5,0.6
M0078,Neutral,Appreciation,0,5,0.0
M0078,Appreciation,Aversion,0,0,
M0078,Appreciation,Neutral,0,0,
M0078,Appreciation,Appreciation,0,0,
M0079,Aversion,Aversion,0,0,
M0079,Aversion,Neutral,0,0,
M0079,Aversion,Appreciation,0,0,
M0079,Neutral,Aversion,1,16,0.0625
M0079,Neutral,Neutral,13,16,0.8125
M0079,Neutral,Appreciation,2,16,0.125
M0079,Appreciation,Aversion,0,9,0.0
M0079,Appreciation,Neutral,2,9,0.2222222222222222
M0079,Appreciation,Appreciation,7,9,0.7777777777777778
M0080,Aversion,Aversion,10,16,0.625
M0080,Aversion,Neutral,6,16,0.375
M0080,Aversion,Appreciation,0,16,0.0
M0080,Neutral,Aversion,7,9,0.7777777777777778
M0080,Neutral,Neutral,2,9,0.2222222222222222
M0080,Neutral,Appreciation,0,9,0.0
M0080,Appreciation,Aversion,0,0,
M0080,Appreciation,Neutral,0,0,
M0080,Appreciation,Appreciation,0,0,
M0081,Aversion,Aversion,3,6,0.5
M0081,Aversion,Neutral,3,6,0.5
M0081,Aversion,Appreciation,0,6,0.0
M0081,Neutral,Aversion,3,12,0.25
M0081,Neutral,Neutral,7,12,0.5833333333333334
M0081,Neutral,Appreciation,2,12,0.16666666666666666
M0081,Appreciation,Aversion,0,7,0.0
M0081,Appreciation,Neutral,1,7,0.14285714285714285
M0081,Appreciation,Appreciation,6,7,0.8571428571428571
M0082,Aversion,Aversion,13,16,0.8125
M0082,Aversion,Neutral,3,16,0.1875
M0082,Aversion,Appreciation,0,16,0.0
M0082,Neutral,Aversion,4,9,0.4444444444444444
M0082,Neutral,Neutral,5,9,0.5555555555555556
M0082,Neutral,Appreciation,0,9,0.0
M0082,Appreciation,Aversion,0,0,
M0082,Appreciation,Neutral,0,0,
M0082,Appreciation,Appreciation,0,0,
M0083,Aversion,Aversion,11,15,0.7333333333333333
M0083,Aversion,Neutral,4,15,0.26666666666666666
M0083,Aversion,Appreciation,0,15,0.0
M0083,Neutral,Aversion,4,10,0.4
M0083,Neutral,Neutral,6,10,0.6
M0083,Neutral,Appreciation,0,10,0.0
M0083,Appreciation,Aversion,0,0,
M0083,Appreciation,Neutral,0,0,
M0083,Appreciation,Appreciation,0,0,
M0084,Aversion,Aversion,7,10,0.7
M0084,Aversion,Neutral,2,10,0.2
M0084,Aversion,Appreciation,1,10,0.1
M0084,Neutral,Aversion,4,13,0.3076923076923077
M0084,Neutral,Neutral,9,13,0.6923076923076923
M0084,Neutral,Appreciation,0,13,0.0
M0084,Appreciation,Aversion,0,2,0.0
M0084,Appreciation,Neutral,1,2,0.5
M0084,Appreciation,Appreciation,1,2,0.5
M0085,Aversion,Aversion,0,1,0.0
M0085,Aversion,Neutral,1,1,1.0
M0085,Aversion,Appreciation,0,1,0.0
M0085,Neutral,Aversion,1,13,0.07692307692307693
M0085,Neutral,Neutral,11,13,0.8461538461538461
M0085,Neutral,Appreciation,1,13,0.07692307692307693
M0085,Appreciation,Aversion,0,11,0.0
M0085,Appreciation,Neutral,0,11,0.0
M0085,Appreciation,Appreciation,11,11,1.0
M0086,Aversion,Aversion,0,0,
M0086,Aversion,Neutral,0,0,
M0086,Aversion,Appreciation,0,0,
M0086,Neutral,Aversion,0,15,0.0
M0086,Neutral,Neutral,13,15,0.8666666666666667
M0086,Neutral,Appreciation,2,15,0.13333333333333333
M0086,Appreciation,Aversion,0,10,0.0
M0086,Appreciation,Neutral,2,10,0.2
M0086,Appreciation,Appreciation,8,10,0.8
M0087,Aversion,Aversion,7,10,0.7
M0087,Aversion,Neutral,2,10,0.2
M0087,Aversion,Appreciation,1,10,0.1
M0087,Neutral,Aversion,3,9,0.3333333333333333
M0087,Neutral,Neutral,6,9,0.6666666666666666
M0087,Neutral,Appreciation,0,9,0.0
M0087,Appreciation,Aversion,0,6,0.0
M0087,Appreciation,Neutral,0,6,0.0
M0087,Appreciation,Appreciation,6,6,1.0
M0088,Aversion,Aversion,7,12,0.5833333333333334
M0088,Aversion,Neutral,4,12,0.3333333333333333
M0088,Aversion,Appreciation,1,12,0.08333333333333333
M0088,Neutral,Aversion,5,13,0.38461538461538464
M0088,Neutral,Neutral,8,13,0.6153846153846154
M0088,Neutral,Appreciation,0,13,0.0
M0088,Appreciation,Aversion,0,0,
M0088,Appreciation,Neutral,0,0,
M0088,Appreciation,Appreciation,0,0,
M0089,Aversion,Aversion,5,11,0.45454545454545453
M0089,Aversion,Neutral,5,11,0.45454545454545453
M0089,Aversion,Appreciation,1,11,0.09090909090909091
M0089,Neutral,Aversion,6,14,0.42857142857142855
M0089,Neutral,Neutral,8,14,0.5714285714285714
M0089,Neutral,Appreciation,0,14,0.0
M0089,Appreciation,Aversion,0,0,
M0089,Appreciation,Neutral,0,0,
M0089,Appreciation,Appreciation,0,0,
M0090,Aversion,Aversion,6,8,0.75
M0090,Aversion,Neutral,2,8,0.25
M0090,Aversion,Appreciation,0,8,0.0
M0090,Neutral,Aversion,3,12,0.25
M0090,Neutral,Neutral,7,12,0.5833333333333334
M0090,Neutral,Appreciation,2,12,0.16666666666666666
M0090,Appreciation,Aversion,0,5,0.0
M0090,Appreciation,Neutral,2,5,0.4
M0090,Appreciation,Appreciation,3,5,0.6
M0091,Aversion,Aversion,0,2,0.0
M0091,Aversion,Neutral,2,2,1.0
M0091,Aversion,Appreciation,0,2,0.0
M0091,Neutral,Aversion,2,17,0.11764705882352941
M0091,Neutral,Neutral,14,17,0.8235294117647058
M0091,Neutral,Appreciation,1,17,0.058823529411764705
M0091,Appreciation,Aversion,0,6,0.0
M0091,Appreciation,Neutral,1,6,0.16666666666666666
M0091,Appreciation,Appreciation,5,6,0.8333333333333334
M0092,Aversion,Aversion,0,0,
M0092,Aversion,Neutral,0,0,
M0092,Aversion,Appreciation,0,0,
M0092,Neutral,Aversion,0,12,0.0
M0092,Neutral,Neutral,10,12,0.8333333333333334
M0092,Neutral,Appreciation,2,12,0.16666666666666666
M0092,Appreciation,Aversion,0,13,0.0
M0092,Appreciation,Neutral,1,13,0.07692307692307693
M0092,Appreciation,Appreciation,12,13,0.9230769230769231
M0093,Aversion,Aversion,0,1,0.0
M0093,Aversion,Neutral,1,1,1.0
M0093,Aversion,Appreciation,0,1,0.0
M0093,Neutral,Aversion,1,16,0.0625
M0093,Neutral,Neutral,14,16,0.875
M0093,Neutral,Appreciation,1,16,0.0625
M0093,Appreciation,Aversion,0,8,0.0
M0093,Appreciation,Neutral,1,8,0.125
M0093,Appreciation,Appreciation,7,8,0.875
M0094,Aversion,Aversion,10,15,0.6666666666666666
M0094,Aversion,Neutral,5,15,0.3333333333333333
M0094,Aversion,Appreciation,0,15,0.0
M0094,Neutral,Aversion,5,10,0.5
M0094,Neutral,Neutral,5,10,0.5
M0094,Neutral,Appreciation,0,10,0.0
M0094,Appreciation,Aversion,0,0,
M0094,Appreciation,Neutral,0,0,
M0094,Appreciation,Appreciation,0,0,
M0095,Aversion,Aversion,2,3,0.6666666666666666
M0095,Aversion,Neutral,1,3,0.3333333333333333
M0095,Aversion,Appreciation,0,3,0.0
M0095,Neutral,Aversion,1,14,0.07142857142857142
M0095,Neutral,Neutral,11,14,0.7857142857142857
M0095,Neutral,Appreciation,2,14,0.14285714285714285
M0095,Appreciation,Aversion,0,8,0.0
M0095,Appreciation,Neutral,1,8,0.125
M0095,Appreciation,Appreciation,7,8,0.875
M0096,Aversion,Aversion,0,0,
M0096,Aversion,Neutral,0,0,
M0096,Aversion,Appreciation,0,0,
M0096,Neutral,Aversion,0,13,0.0
M0096,Neutral,Neutral,11,13,0.8461538461538461
M0096,Neutral,Appreciation,2,13,0.15384615384615385
M0096,Appreciation,Aversion,0,12,0.0
M0096,Appreciation,Neutral,1,12,0.08333333333333333
M0096,Appreciation,Appreciation,11,12,0.9166666666666666
M0097,Aversion,Aversion,3,5,0.6
M0097,Aversion,Neutral,2,5,0.4
M0097,Aversion,Appreciation,0,5,0.0
M0097,Neutral,Aversion,2,20,0.1
M0097,Neutral,Neutral,17,20,0.85
M0097,Neutral,Appreciation,1,20,0.05
M0097,Appreciation,Aversion,0,0,
M0097,Appreciation,Neutral,0,0,
M0097,Appreciation,Appreciation,0,0,
M0098,Aversion,Aversion,8,12,0.6666666666666666
M0098,Aversion,Neutral,4,12,0.3333333333333333
M0098,Aversion,Appreciation,0,12,0.0
M0098,Neutral,Aversion,4,12,0.3333333333333333
M0098,Neutral,Neutral,7,12,0.5833333333333334
M0098,Neutral,Appreciation,1,12,0.08333333333333333
M0098,Appreciation,Aversion,0,1,0.0
M0098,Appreciation,Neutral,0,1,0.0
M0098,Appreciation,Appreciation,1,1,1.0
M0099,Aversion,Aversion,0,0,
M0099,Aversion,Neutral,0,0,
M0099,Aversion,Appreciation,0,0,
M0099,Neutral,Aversion,0,16,0.0
M0099,Neutral,Neutral,15,16,0.9375
M0099,Neutral,Appreciation,1,16,0.0625
M0099,Appreciation,Aversion,0,9,0.0
M0099,Appreciation,Neutral,0,9,0.0
M0099,Appreciation,Appreciation,9,9,1.0
M0100,Aversion,Aversion,7,11,0.6363636363636364
M0100,Aversion,Neutral,4,11,0.36363636363636365
M0100,Aversion,Appreciation,0,11,0.0
M0100,Neutral,Aversion,5,14,0.35714285714285715
M0100,Neutral,Neutral,9,14,0.6428571428571429
M0100,Neutral,Appreciation,0,14,0.0
M0100,Appreciation,Aversion,0,0,
M0100,Appreciation,Neutral,0,0,
M0100,Appreciation,Appreciation,0,0,
M0101,Aversion,Aversion,0,0,
M0101,Aversion,Neutral,0,0,
M0101,Aversion,Appreciation,0,0,
M0101,Neutral,Aversion,0,13,0.0
M0101,Neutral,Neutral,11,13,0.8461538461538461
M0101,Neutral,Appreciation,2,13,0.15384615384615385
M0101,Appreciation,Aversion,0,12,0.0
M0101,Appreciation,Neutral,1,12,0.08333333333333333
M0101,Appreciation,Appreciation,11,12,0.9166666666666666
M0102,Aversion,Aversion,12,16,0.75
M0102,Aversion,Neutral,4,16,0.25
M0102,Aversion,Appreciation,0,16,0.0
M0102,Neutral,Aversion,4,9,0.4444444444444444
M0102,Neutral,Neutral,5,9,0.5555555555555556
M0102,Neutral,Appreciation,0,9,0.0
M0102,Appreciation,Aversion,0,0,
M0102,Appreciation,Neutral,0,0,
M0102,Appreciation,Appreciation,0,0,
M0103,Aversion,Aversion,7,12,0.5833333333333334
M0103,Aversion,Neutral,5,12,0.4166666666666667
M0103,Aversion,Appreciation,0,12,0.0
M0103,Neutral,Aversion,5,13,0.38461538461538464
M0103,Neutral,Neutral,7,13,0.5384615384615384
M0103,Neutral,Appreciation,1,13,0.07692307692307693
M0103,Appreciation,Aversion,0,0,
M0103,Appreciation,Neutral,0,0,
M0103,Appreciation,Appreciation,0,0,
M0104,Aversion,Aversion,11,15,0.7333333333333333
M0104,Aversion,Neutral,4,15,0.26666666666666666
M0104,Aversion,Appreciation,0,15,0.0
M0104,Neutral,Aversion,3,10,0.3
M0104,Neutral,Neutral,7,10,0.7
M0104,Neutral,Appreciation,0,10,0.0
M0104,Appreciation,Aversion,0,0,
M0104,Appreciation,Neutral,0,0,
M0104,Appreciation,Appreciation,0,0,
M0105,Aversion,Aversion,0,1,0.0
M0105,Aversion,Neutral,1,1,1.0
M0105,Aversion,Appreciation,0,1,0.0
M0105,Neutral,Aversion,1,12,0.08333333333333333
M0105,Neutral,Neutral,10,12,0.8333333333333334
M0105,Neutral,Appreciation,1,12,0.08333333333333333
M0105,Appreciation,Aversion,0,12,0.0
M0105,Appreciation,Neutral,0,12,0.0
M0105,Appreciation,Appreciation,12,12,1.0
M0106,Aversion,Aversion,12,14,0.8571428571428571
M0106,Aversion,Neutral,2,14,0.14285714285714285
M0106,Aversion,Appreciation,0,14,0.0
M0106,Neutral,Aversion,2,5,0.4
M0106,Neutral,Neutral,2,5,0.4
M0106,Neutral,Appreciation,1,5,0.2
M0106,Appreciation,Aversion,0,6,0.0
M0106,Appreciation,Neutral,0,6,0.0
M0106,Appreciation,Appreciation,6,6,1.0
M0107,Aversion,Aversion,11,15,0.7333333333333333
M0107,Aversion,Neutral,4,15,0.26666666666666666
M0107,Aversion,Appreciation,0,15,0.0
M0107,Neutral,Aversion,5,10,0.5
M0107,Neutral,Neutral,5,10,0.5
M0107,Neutral,Appreciation,0,10,0.0
M0107,Appreciation,Aversion,0,0,
M0107,Appreciation,Neutral,0,0,
M0107,Appreciation,Appreciation,0,0,
M0108,Aversion,Aversion,6,8,0.75
M0108,Aversion,Neutral,2,8,0.25
M0108,Aversion,Appreciation,0,8,0.0
M0108,Neutral,Aversion,2,8,0.25
M0108,Neutral,Neutral,5,8,0.625
M0108,Neutral,Appreciation,1,8,0.125
M0108,Appreciation,Aversion,0,9,0.0
M0108,Appreciation,Neutral,0,9,0.0
M0108,Appreciation,Appreciation,9,9,1.0
M0109,Aversion,Aversion,8,11,0.7272727272727273
M0109,Aversion,Neutral,3,11,0.2727272727272727
M0109,Aversion,Appreciation,0,11,0.0
M0109,Neutral,Aversion,3,9,0.3333333333333333
M0109,Neutral,Neutral,5,9,0.5555555555555556
M0109,Neutral,Appreciation,1,9,0.1111111111111111
M0109,Appreciation,Aversion,0,5,0.0
M0109,Appreciation,Neutral,1,5,0.2
M0109,Appreciation,Appreciation,4,5,0.8
M0110,Aversion,Aversion,15,17,0.8823529411764706
M0110,Aversion,Neutral,2,17,0.11764705882352941
M0110,Aversion,Appreciation,0,17,0.0
M0110,Neutral,Aversion,2,5,0.4
M0110,Neutral,Neutral,2,5,0.4
M0110,Neutral,Appreciation,1,5,0.2
M0110,Appreciation,Aversion,0,3,0.0
M0110,Appreciation,Neutral,0,3,0.0
M0110,Appreciation,Appreciation,3,3,1.0
M0111,Aversion,Aversion,2,4,0.5
M0111,Aversion,Neutral,2,4,0.5
M0111,Aversion,Appreciation,0,4,0.0
M0111,Neutral,Aversion,3,14,0.21428571428571427
M0111,Neutral,Neutral,10,14,0.7142857142857143
M0111,Neutral,Appreciation,1,14,0.07142857142857142
M0111,Appreciation,Aversion,0,7,0.0
M0111,Appreciation,Neutral,1,7,0.14285714285714285
M0111,Appreciation,Appreciation,6,7,0.8571428571428571
M0112,Aversion,Aversion,7,11,0.6363636363636364
M0112,Aversion,Neutral,4,11,0.36363636363636365
M0112,Aversion,Appreciation,0,11,0.0
M0112,Neutral,Aversion,4,14,0.2857142857142857
M0112,Neutral,Neutral,10,14,0.7142857142857143
M0112,Neutral,Appreciation,0,14,0.0
M0112,Appreciation,Aversion,0,0,
M0112,Appreciation,Neutral,0,0,
M0112,Appreciation,Appreciation,0,0,
M0113,Aversion,Aversion,2,3,0.6666666666666666
M0113,Aversion,Neutral,1,3,0.3333333333333333
M0113,Aversion,Appreciation,0,3,0.0
M0113,Neutral,Aversion,1,10,0.1
M0113,Neutral,Neutral,8,10,0.8
M0113,Neutral,Appreciation,1,10,0.1
M0113,Appreciation,Aversion,0,12,0.0
M0113,Appreciation,Neutral,0,12,0.0
M0113,Appreciation,Appreciation,12,12,1.0
M0114,Aversion,Aversion,11,13,0.8461538461538461
M0114,Aversion,Neutral,2,13,0.15384615384615385
M0114,Aversion,Appreciation,0,13,0.0
M0114,Neutral,Aversion,3,7,0.42857142857142855
M0114,Neutral,Neutral,3,7,0.42857142857142855
M0114,Neutral,Appreciation,1,7,0.14285714285714285
M0114,Appreciation,Aversion,0,5,0.0
M0114,Appreciation,Neutral,1,5,0.2
M0114,Appreciation,Appreciation,4,5,0.8
M0115,Aversion,Aversion,7,13,0.5384615384615384
M0115,Aversion,Neutral,6,13,0.46153846153846156
M0115,Aversion,Appreciation,0,13,0.0
M0115,Neutral,Aversion,7,12,0.5833333333333334
M0115,Neutral,Neutral,5,12,0.4166666666666667
M0115,Neutral,Appreciation,0,12,0.0
M0115,Appreciation,Aversion,0,0,
M0115,Appreciation,Neutral,0,0,
M0115,Appreciation,Appreciation,0,0,
M0116,Aversion,Aversion,11,13,0.8461538461538461
M0116,Aversion,Neutral,2,13,0.15384615384615385
M0116,Aversion,Appreciation,0,13,0.0
M0116,Neutral,Aversion,2,10,0.2
M0116,Neutral,Neutral,7,10,0.7
M0116,Neutral,Appreciation,1,10,0.1
M0116,Appreciation,Aversion,0,2,0.0
M0116,Appreciation,Neutral,1,2,0.5
M0116,Appreciation,Appreciation,1,2,0.5
M0117,Aversion,Aversion,0,0,
M0117,Aversion,Neutral,0,0,
M0117,Aversion,Appreciation,0,0,
M0117,Neutral,Aversion,0,13,0.0
M0117,Neutral,Neutral,12,13,0.9230769230769231
M0117,Neutral,Appreciation,1,13,0.07692307692307693
M0117,Appreciation,Aversion,0,12,0.0
M0117,Appreciation,Neutral,1,12,0.08333333333333333
M0117,Appreciation,Appreciation,11,12,0.9166666666666666
M0118,Aversion,Aversion,7,12,0.5833333333333334
M0118,Aversion,Neutral,5,12,0.4166666666666667
M0118,Aversion,Appreciation,0,12,0.0
M0118,Neutral,Aversion,6,13,0.46153846153846156
M0118,Neutral,Neutral,7,13,0.5384615384615384
M0118,Neutral,Appreciation,0,13,0.0
M0118,Appreciation,Aversion,0,0,
M0118,Appreciation,Neutral,0,0,
M0118,Appreciation,Appreciation,0,0,
M0119,Aversion,Aversion,6,8,0.75
M0119,Aversion,Neutral,2,8,0.25
M0119,Aversion,Appreciation,0,8,0.0
M0119,Neutral,Aversion,3,16,0.1875
M0119,Neutral,Neutral,12,16,0.75
M0119,Neutral,Appreciation,1,16,0.0625
M0119,Appreciation,Aversion,0,1,0.0
M0119,Appreciation,Neutral,1,1,1.0
M0119,Appreciation,Appreciation,0,1,0.0
M0120,Aversion,Aversion,3,5,0.6
M0120,Aversion,Neutral,2,5,0.4
M0120,Aversion,Appreciation,0,5,0.0
M0120,Neutral,Aversion,2,19,0.10526315789473684
M0120,Neutral,Neutral,16,19,0.8421052631578947
M0120,Neutral,Appreciation,1,19,0.05263157894736842
M0120,Appreciation,Aversion,0,1,0.0
M0120,Appreciation,Neutral,1,1,1.0
M0120,Appreciation,Appreciation,0,1,0.0
M0121,Aversion,Aversion,7,11,0.6363636363636364
M0121,Aversion,Neutral,4,11,0.36363636363636365
M0121,Aversion,Appreciation,0,11,0.0
M0121,Neutral,Aversion,5,12,0.4166666666666667
M0121,Neutral,Neutral,6,12,0.5
M0121,Neutral,Appreciation,1,12,0.08333333333333333
M0121,Appreciation,Aversion,0,2,0.0
M0121,Appreciation,Neutral,1,2,0.5
M0121,Appreciation,Appreciation,1,2,0.5
M0122,Aversion,Aversion,2,4,0.5
M0122,Aversion,Neutral,2,4,0.5
M0122,Aversion,Appreciation,0,4,0.0
M0122,Neutral,Aversion,2,12,0.16666666666666666
M0122,Neutral,Neutral,9,12,0.75
M0122,Neutral,Appreciation,1,12,0.08333333333333333
M0122,Appreciation,Aversion,0,9,0.0
M0122,Appreciation,Neutral,0,9,0.0
M0122,Appreciation,Appreciation,9,9,1.0
M0123,Aversion,Aversion,0,1,0.0
M0123,Aversion,Neutral,1,1,1.0
M0123,Aversion,Appreciation,0,1,0.0
M0123,Neutral,Aversion,1,15,0.06666666666666667
M0123,Neutral,Neutral,13,15,0.8666666666666667
M0123,Neutral,Appreciation,1,15,0.06666666666666667
M0123,Appreciation,Aversion,0,9,0.0
M0123,Appreciation,Neutral,0,9,0.0
M0123,Appreciation,Appreciation,9,9,1.0
M0124,Aversion,Aversion,2,6,0.3333333333333333
M0124,Aversion,Neutral,4,6,0.6666666666666666
M0124,Aversion,Appreciation,0,6,0.0
M0124,Neutral,Aversion,4,8,0.5
M0124,Neutral,Neutral,3,8,0.375
M0124,Neutral,Appreciation,1,8,0.125
M0124,Appreciation,Aversion,0,11,0.0
M0124,Appreciation,Neutral,0,11,0.0
M0124,Appreciation,Appreciation,11,11,1.0
M0125,Aversion,Aversion,4,7,0.5714285714285714
M0125,Aversion,Neutral,2,7,0.2857142857142857
M0125,Aversion,Appreciation,1,7,0.14285714285714285
M0125,Neutral,Aversion,3,15,0.2
M0125,Neutral,Neutral,12,15,0.8
M0125,Neutral,Appreciation,0,15,0.0
M0125,Appreciation,Aversion,0,3,0.0
M0125,Appreciation,Neutral,1,3,0.3333333333333333
M0125,Appreciation,Appreciation,2,3,0.6666666666666666
M0126,Aversion,Aversion,4,7,0.5714285714285714
M0126,Aversion,Neutral,3,7,0.42857142857142855
M0126,Aversion,Appreciation,0,7,0.0
M0126,Neutral,Aversion,3,15,0.2
M0126,Neutral,Neutral,11,15,0.7333333333333333
M0126,Neutral,Appreciation,1,15,0.06666666666666667
M0126,Appreciation,Aversion,0,3,0.0
M0126,Appreciation,Neutral,0,3,0.0
M0126,Appreciation,Appreciation,3,3,1.0
