manager_id,n_periods,decoded_state_sequence,dominant_state,aversion_periods,aversion_share,neutral_periods,neutral_share,appreciation_periods,appreciation_share,upward_transitions,downward_transitions,same_state_transitions,net_state_movement,neutral_to_appreciation_rate,neutral_to_aversion_rate,neutral_persistence_rate,appreciation_persistence_rate,appreciation_to_neutral_rate,aversion_to_neutral_rate,aversion_persistence_rate
M0116,26,N N A N N N N N N N P P N A A A A A A A A A A A A N,Aversion,13,0.5,11,0.4230769230769231,2,0.07692307692307693,3,3,19,0,0.1,0.2,0.7,0.5,0.5,0.15384615384615385,0.8461538461538461
M0117,26,N N N N N N N N N N N N P P P P P P P P P P P P N N,Neutral,0,0.0,14,0.5384615384615384,12,0.46153846153846156,1,1,23,0,0.07692307692307693,0.0,0.9230769230769231,0.9166666666666666,0.08333333333333333,,
M0118,26,N N A N A N N N N A A N A N N N N A A N A A A A A A,Neutral,13,0.5,13,0.5,0,0.0,5,6,14,-1,0.0,0.46153846153846156,0.5384615384615384,,,0.4166666666666667,0.5833333333333334
M0119,26,N N N N N N N N N P N N A A A N N A N N N A A A A A,Neutral,9,0.34615384615384615,16,0.6153846153846154,1,0.038461538461538464,3,4,18,-1,0.0625,0.1875,0.75,0.0,1.0,0.25,0.75
M0120,26,N N A A N N N N N N N N N N N N N N N N A A A N P N,Neutral,5,0.19230769230769232,20,0.7692307692307693,1,0.038461538461538464,3,3,19,0,0.05263157894736842,0.10526315789473684,0.8421052631578947,0.0,1.0,0.4,0.6
M0121,26,N A A N N A A N A A A N N N P P N N N N A N A A A A,Neutral,12,0.46153846153846156,12,0.46153846153846156,2,0.07692307692307693,5,6,14,-1,0.08333333333333333,0.4166666666666667,0.5,0.5,0.5,0.36363636363636365,0.6363636363636364
M0122,26,N N N A A N N N A A N N N N N N P P P P P P P P P P,Neutral,4,0.15384615384615385,12,0.46153846153846156,10,0.38461538461538464,3,2,20,1,0.08333333333333333,0.16666666666666666,0.75,1.0,0.0,0.5,0.5
M0123,26,N A N N N N N N N N N N N N N N P P P P P P P P P P,Neutral,1,0.038461538461538464,15,0.5769230769230769,10,0.38461538461538464,2,1,22,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,1.0,0.0,1.0,0.0
M0124,26,N A N A N N A A N N A A N N P P P P P P P P P P P P,Appreciation,6,0.23076923076923078,8,0.3076923076923077,12,0.46153846153846156,5,4,16,1,0.125,0.5,0.375,1.0,0.0,0.6666666666666666,0.3333333333333333
M0125,26,N N N N N N N N N N A N N N A P P P N N A A A A A N,Neutral,7,0.2692307692307692,16,0.6153846153846154,3,0.11538461538461539,3,4,18,0,0.0,0.2,0.8,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.5714285714285714
M0126,26,N A N N N N N N A N N N N N N N A A A A A N P P P P,Neutral,7,0.2692307692307692,15,0.5769230769230769,4,0.15384615384615385,4,3,18,1,0.06666666666666667,0.2,0.7333333333333333,1.0,0.0,0.42857142857142855,0.5714285714285714
M0127,26,N A A N N N N N N N N N A A N A A A A A A A A A A N,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,3,3,19,0,0.0,0.2727272727272727,0.7272727272727273,,,0.21428571428571427,0.7857142857142857
M0128,26,N N N N N N N N P N N N N N P N N N A A N A A A A A,Neutral,7,0.2692307692307692,17,0.6538461538461539,2,0.07692307692307693,3,4,18,-1,0.11764705882352941,0.11764705882352941,0.7647058823529411,0.0,1.0,0.16666666666666666,0.8333333333333334
M0129,26,N N N N N A A N A N A A N A N A A A N N N N N N A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,5,6,14,-1,0.0,0.4,0.6,,,0.5,0.5
M0130,26,N N N A N A N A N N N N A N A N N A A A A A A A P P,Neutral,12,0.46153846153846156,12,0.46153846153846156,2,0.07692307692307693,6,6,13,1,0.0,0.5,0.5,1.0,0.0,0.4166666666666667,0.5
M0131,26,N A N N N N N N N N N N N P P N N P P P P P P P P P,Neutral,1,0.038461538461538464,14,0.5384615384615384,11,0.4230769230769231,3,2,20,1,0.14285714285714285,0.07142857142857142,0.7857142857142857,0.9,0.1,1.0,0.0
M0132,26,N N N A N N N A N A N N A N A A N A N A A N N A A A,Neutral,12,0.46153846153846156,14,0.5384615384615384,0,0.0,7,8,10,-1,0.0,0.5714285714285714,0.42857142857142855,,,0.6363636363636364,0.36363636363636365
M0133,26,N N N N N N N N N N N A N N N N P P P P P N N P P N,Neutral,1,0.038461538461538464,18,0.6923076923076923,7,0.2692307692307692,3,3,19,0,0.11764705882352941,0.058823529411764705,0.8235294117647058,0.7142857142857143,0.2857142857142857,1.0,0.0
M0134,26,N N N N N N N N N N N N N N N A N N A A A N N A A A,Neutral,7,0.2692307692307692,19,0.7307692307692307,0,0.0,2,3,20,-1,0.0,0.15789473684210525,0.8421052631578947,,,0.3333333333333333,0.6666666666666666
M0135,26,N N N A A N N A N N N N N P P P P P P N A A A A N N,Neutral,7,0.2692307692307692,13,0.5,6,0.23076923076923078,4,4,17,0,0.08333333333333333,0.25,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.42857142857142855,0.5714285714285714
M0136,26,N A A N N N N N N N N N N P P P N N N N N N N A N A,Neutral,4,0.15384615384615385,19,0.7307692307692307,3,0.11538461538461539,3,4,18,-1,0.05263157894736842,0.15789473684210525,0.7894736842105263,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
M0137,26,N N N N A A N A A N N N N N P N N N N N A A A A A N,Neutral,9,0.34615384615384615,16,0.6153846153846154,1,0.038461538461538464,4,4,17,0,0.06666666666666667,0.2,0.7333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666
M0138,26,N N N N N N N N N N N N N N N A A A A N N N N A A A,Neutral,7,0.2692307692307692,19,0.7307692307692307,0,0.0,1,2,22,-1,0.0,0.10526315789473684,0.8947368421052632,,,0.16666666666666666,0.8333333333333334
M0139,26,N A A A N A A A A A N A A A A N N N A A N A N A A P,Aversion,17,0.6538461538461539,8,0.3076923076923077,1,0.038461538461538464,6,6,13,1,0.0,0.75,0.25,,,0.29411764705882354,0.6470588235294118
M0140,26,N N N N N N N N A A A A A N A A A A A N A A A A A A,Aversion,16,0.6153846153846154,10,0.38461538461538464,0,0.0,2,3,20,-1,0.0,0.3,0.7,,,0.13333333333333333,0.8666666666666667
M0141,26,N N N N N N N N A N A A A N A P P N N N N P P P P P,Neutral,5,0.19230769230769232,14,0.5384615384615384,7,0.2692307692307692,4,4,17,1,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.8333333333333334,0.16666666666666666,0.4,0.4
M0142,26,N N N N N N N N N N N N P P P P P P P P P P P P P P,Appreciation,0,0.0,12,0.46153846153846156,14,0.5384615384615384,1,0,24,1,0.08333333333333333,0.0,0.9166666666666666,1.0,0.0,,
M0143,26,N A A A A A A N N N N A N N N P P P P P P P P P P P,Appreciation,7,0.2692307692307692,8,0.3076923076923077,11,0.4230769230769231,3,2,20,1,0.125,0.25,0.625,1.0,0.0,0.2857142857142857,0.7142857142857143
M0144,26,N N N N N N N N N P P P P N N N N N N A A A N A A A,Neutral,6,0.23076923076923078,16,0.6153846153846154,4,0.15384615384615385,2,3,20,-1,0.0625,0.125,0.8125,0.75,0.25,0.2,0.8
M0145,26,N N N A A N A A A N N P P N N N A N A A N A A A A A,Aversion,13,0.5,11,0.4230769230769231,2,0.07692307692307693,5,6,14,-1,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.5,0.5,0.3333333333333333,0.6666666666666666
M0146,26,N N N N N N N A N A A N A A A P P P P P P P P P P P,Appreciation,6,0.23076923076923078,9,0.34615384615384615,11,0.4230769230769231,3,3,19,1,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333,0.5
M0147,26,N A N N N N N A A A A A A N N P P P P P P P N N N A,Neutral,8,0.3076923076923077,11,0.4230769230769231,7,0.2692307692307692,3,4,18,-1,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.7142857142857143
M0148,26,N A A A A A N N N N N N N N P P P P N N A A A A A A,Neutral,11,0.4230769230769231,11,0.4230769230769231,4,0.15384615384615385,2,3,20,-1,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.75,0.25,0.1,0.9
M0149,26,N N N N N N N N N N N A A A A A N A A A N N P P P P,Neutral,8,0.3076923076923077,14,0.5384615384615384,4,0.15384615384615385,3,2,20,1,0.07142857142857142,0.14285714285714285,0.7857142857142857,1.0,0.0,0.25,0.75
M0150,26,N N A A A A A A A A A A A A A N A A A A A A A A A A,Aversion,23,0.8846153846153846,3,0.11538461538461539,0,0.0,1,2,22,-1,0.0,0.6666666666666666,0.3333333333333333,,,0.045454545454545456,0.9545454545454546
M0151,26,N N N N N N N N N N N N N N P P P P P P P P P P P P,Neutral,0,0.0,14,0.5384615384615384,12,0.46153846153846156,1,0,24,1,0.07142857142857142,0.0,0.9285714285714286,1.0,0.0,,
M0152,26,N N N N A N A N N N N N N P P P P P P P N A N N N P,Neutral,3,0.11538461538461539,15,0.5769230769230769,8,0.3076923076923077,5,4,16,1,0.13333333333333333,0.2,0.6666666666666666,0.8571428571428571,0.14285714285714285,1.0,0.0
M0153,26,N N N N N N N A A A A N A A N P P P P P P P P P P P,Appreciation,6,0.23076923076923078,9,0.34615384615384615,11,0.4230769230769231,3,2,20,1,0.1111111111111111,0.2222222222222222,0.6666666666666666,1.0,0.0,0.3333333333333333,0.6666666666666666
M0154,26,N N N N N N N N N N N N N N P P P P P P P P P P P P,Neutral,0,0.0,14,0.5384615384615384,12,0.46153846153846156,1,0,24,1,0.07142857142857142,0.0,0.9285714285714286,1.0,0.0,,
M0155,26,N N N N N A A A A A A A A A N N N P P N P P P N A N,Neutral,10,0.38461538461538464,11,0.4230769230769231,5,0.19230769230769232,4,4,17,0,0.2,0.2,0.6,0.6,0.4,0.2,0.8
M0156,26,N A A A A N N A A A N N N N N P P P P P P P P P P N,Appreciation,7,0.2692307692307692,9,0.34615384615384615,10,0.38461538461538464,3,3,19,0,0.125,0.25,0.625,0.9,0.1,0.2857142857142857,0.7142857142857143
M0157,26,N N A N A N N A A N N N N P P P P P P P P P P P P P,Appreciation,4,0.15384615384615385,9,0.34615384615384615,13,0.5,4,3,18,1,0.1111111111111111,0.3333333333333333,0.5555555555555556,1.0,0.0,0.75,0.25
M0158,26,N N N N N N N N N N N N N N N A A A A A A A A A A A,Neutral,11,0.4230769230769231,15,0.5769230769230769,0,0.0,0,1,24,-1,0.0,0.06666666666666667,0.9333333333333333,,,0.0,1.0
M0159,26,N N N N N A N A A A A A A A A N A A A N N N P P P P,Aversion,12,0.46153846153846156,10,0.38461538461538464,4,0.15384615384615385,4,3,18,1,0.1,0.3,0.6,1.0,0.0,0.25,0.75
M0160,26,N A N A A A A N N N N N N N N P P P P P P N N N N A,Neutral,6,0.23076923076923078,14,0.5384615384615384,6,0.23076923076923078,3,4,18,-1,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.8333333333333334,0.16666666666666666,0.4,0.6
M0161,26,N N N N N A A A A A A A A A A N N N N N N N A P P P,Neutral,11,0.4230769230769231,12,0.46153846153846156,3,0.11538461538461539,2,2,21,1,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.09090909090909091,0.8181818181818182
M0162,26,N N N N N N N N N N N N N N N N N P P N A A A A A A,Neutral,6,0.23076923076923078,18,0.6923076923076923,2,0.07692307692307693,1,2,22,-1,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.5,0.5,0.0,1.0
M0163,26,N N N N N N N N N A A A A A A N N A A A A A A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,1,2,22,-1,0.0,0.18181818181818182,0.8181818181818182,,,0.07142857142857142,0.9285714285714286
M0164,26,N N N N N N N N N N N N A N N N N A A A A A N P P P,Neutral,6,0.23076923076923078,17,0.6538461538461539,3,0.11538461538461539,3,2,20,1,0.058823529411764705,0.11764705882352941,0.8235294117647058,1.0,0.0,0.3333333333333333,0.6666666666666666
M0165,26,N N A A A N A N N N N N N N P P P P P P P P P P N A,Neutral,5,0.19230769230769232,11,0.4230769230769231,10,0.38461538461538464,3,4,18,-1,0.09090909090909091,0.2727272727272727,0.6363636363636364,0.9,0.1,0.5,0.5
M0166,26,N A N N N N N A N N N N N N N A A N A A A A A A P P,Neutral,10,0.38461538461538464,14,0.5384615384615384,2,0.07692307692307693,4,4,17,1,0.0,0.2857142857142857,0.7142857142857143,1.0,0.0,0.3,0.6
M0167,26,N N N N N N A A A A N A A N P P P P P P P P P N N N,Neutral,6,0.23076923076923078,11,0.4230769230769231,9,0.34615384615384615,3,3,19,0,0.1,0.2,0.7,0.8888888888888888,0.1111111111111111,0.3333333333333333,0.6666666666666666
M0168,26,N N N A A A A A A A A A N A N N P P P N N A A A A A,Aversion,15,0.5769230769230769,8,0.3076923076923077,3,0.11538461538461539,3,4,18,-1,0.125,0.375,0.5,0.6666666666666666,0.3333333333333333,0.14285714285714285,0.8571428571428571
M0169,26,N N N N A N N N A A A N N N N P P P P P P P P N A A,Neutral,6,0.23076923076923078,12,0.46153846153846156,8,0.3076923076923077,3,4,18,-1,0.08333333333333333,0.25,0.6666666666666666,0.875,0.125,0.4,0.6
M0170,26,N A N N A N N N N N N N A A A A N N P P P P P N N A,Neutral,7,0.2692307692307692,14,0.5384615384615384,5,0.19230769230769232,4,5,16,-1,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.8,0.2,0.5,0.5
M0171,26,N A N N N N N N N N A A A A N N N N P P P P P P P P,Neutral,5,0.19230769230769232,13,0.5,8,0.3076923076923077,3,2,20,1,0.07692307692307693,0.15384615384615385,0.7692307692307693,1.0,0.0,0.4,0.6
M0172,26,N N A N N N N A A N N N N N N N N N N P P N A A A A,Neutral,7,0.2692307692307692,17,0.6538461538461539,2,0.07692307692307693,3,4,18,-1,0.058823529411764705,0.17647058823529413,0.7647058823529411,0.5,0.5,0.3333333333333333,0.6666666666666666
M0173,26,N A A A N N N N N N A A A A A A N N N A A A A N N A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,3,4,18,-1,0.0,0.3333333333333333,0.6666666666666666,,,0.23076923076923078,0.7692307692307693
M0174,26,N A N A A A A N A A N A N A N P P P P P P P P P P P,Appreciation,9,0.34615384615384615,6,0.23076923076923078,11,0.4230769230769231,6,5,14,1,0.16666666666666666,0.8333333333333334,0.0,1.0,0.0,0.5555555555555556,0.4444444444444444
M0175,26,N A N A A N A N N N N N N A P N N N N N A A A A N A,Neutral,10,0.38461538461538464,15,0.5769230769230769,1,0.038461538461538464,5,7,13,-1,0.0,0.4,0.6,0.0,1.0,0.4444444444444444,0.4444444444444444
M0176,26,N N N N N N N N N A N N N N N N N N A N A A P P P P,Neutral,4,0.15384615384615385,18,0.6923076923076923,4,0.15384615384615385,3,3,19,1,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.5,0.25
M0177,26,N N N N N N N N N N N N N N N A A A A P P P P P P P,Neutral,4,0.15384615384615385,15,0.5769230769230769,7,0.2692307692307692,1,1,23,1,0.0,0.06666666666666667,0.9333333333333333,1.0,0.0,0.0,0.75
M0178,26,N N A A A A A A N A A A N N A A A A A A A A A A N N,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,3,3,19,0,0.0,0.5,0.5,,,0.15789473684210525,0.8421052631578947
M0179,26,N N N N N A A A A A N N A A A A N N A A A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,2,3,20,-1,0.0,0.3333333333333333,0.6666666666666666,,,0.125,0.875
M0180,26,N A A N A A N N A A N A A N N A A A A A A A A A A A,Aversion,19,0.7307692307692307,7,0.2692307692307692,0,0.0,4,5,16,-1,0.0,0.7142857142857143,0.2857142857142857,,,0.2222222222222222,0.7777777777777778
M0181,26,N N N N A A A N N A A A A A A A A A A A A A N P P P,Aversion,16,0.6153846153846154,7,0.2692307692307692,3,0.11538461538461539,3,2,20,1,0.14285714285714285,0.2857142857142857,0.5714285714285714,1.0,0.0,0.125,0.875
M0182,26,N N N A N N N A A A N N N N N A N P P P P P P P P P,Neutral,5,0.19230769230769232,12,0.46153846153846156,9,0.34615384615384615,4,3,18,1,0.08333333333333333,0.25,0.6666666666666666,1.0,0.0,0.6,0.4
M0183,26,N N N A N A N N N A A A A A A A N A A A A A A A A A,Aversion,18,0.6923076923076923,8,0.3076923076923077,0,0.0,3,4,18,-1,0.0,0.5,0.5,,,0.17647058823529413,0.8235294117647058
M0184,26,N N N N N N N N N N N N A N N A A N A N P P P P P P,Neutral,4,0.15384615384615385,16,0.6153846153846154,6,0.23076923076923078,4,3,18,1,0.0625,0.1875,0.75,1.0,0.0,0.75,0.25
M0185,26,N N A N N N N N N N N N N N N N A A N A A N N A N A,Neutral,7,0.2692307692307692,19,0.7307692307692307,0,0.0,4,5,16,-1,0.0,0.2631578947368421,0.7368421052631579,,,0.6666666666666666,0.3333333333333333
M0186,26,N N N N N N A N A N N A A A A A A N P P N A A A A A,Aversion,13,0.5,11,0.4230769230769231,2,0.07692307692307693,4,5,16,-1,0.09090909090909091,0.36363636363636365,0.5454545454545454,0.5,0.5,0.25,0.75
M0187,26,N N N N N A N A N A N N N N A A N A A A N N N A A N,Neutral,10,0.38461538461538464,16,0.6153846153846154,0,0.0,6,6,13,0,0.0,0.4,0.6,,,0.6,0.4
M0188,26,N N N N A A A A N A A A N A A N N A N A N A P P P P,Aversion,12,0.46153846153846156,10,0.38461538461538464,4,0.15384615384615385,6,6,13,1,0.0,0.6,0.4,1.0,0.0,0.4166666666666667,0.5
M0189,26,N N N N N A A A A N A A A A A N N A N A A N N N P P,Neutral,12,0.46153846153846156,12,0.46153846153846156,2,0.07692307692307693,5,4,16,1,0.08333333333333333,0.3333333333333333,0.5833333333333334,1.0,0.0,0.3333333333333333,0.6666666666666666
M0190,26,N N N N N A A N N N N N N N N N N N N N A A N A A N,Neutral,6,0.23076923076923078,20,0.7692307692307693,0,0.0,3,3,19,0,0.0,0.15789473684210525,0.8421052631578947,,,0.5,0.5
M0191,26,N N A A A A A A N N N N N N N A A A A A A A A P N A,Aversion,15,0.5769230769230769,10,0.38461538461538464,1,0.038461538461538464,2,4,19,-1,0.0,0.3,0.7,0.0,1.0,0.07142857142857142,0.8571428571428571
M0192,26,N N A A N N N N N N N N N N N N N A A A A N P P P N,Neutral,6,0.23076923076923078,17,0.6538461538461539,3,0.11538461538461539,3,3,19,0,0.0625,0.125,0.8125,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
M0193,26,N N N A N N N N N N N N N N N A N N P P P P P P N A,Neutral,3,0.11538461538461539,17,0.6538461538461539,6,0.23076923076923078,3,4,18,-1,0.058823529411764705,0.17647058823529413,0.7647058823529411,0.8333333333333334,0.16666666666666666,1.0,0.0
M0194,26,N N N N N N N N N N N N N N N N P P P P P P P P P P,Neutral,0,0.0,16,0.6153846153846154,10,0.38461538461538464,1,0,24,1,0.0625,0.0,0.9375,1.0,0.0,,
M0195,26,N N N N N N N N N N N N N N N N N N N P P P P N N P,Neutral,0,0.0,21,0.8076923076923077,5,0.19230769230769232,2,1,22,1,0.09523809523809523,0.0,0.9047619047619048,0.75,0.25,,
M0196,26,N N N N N N N N P N A A A A A N A A N A A A A N N N,Neutral,11,0.4230769230769231,14,0.5384615384615384,1,0.038461538461538464,4,4,17,0,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.0,1.0,0.2727272727272727,0.7272727272727273
M0197,26,N N N N N N N N N N N N A N A A N N P N N N N A N P,Neutral,4,0.15384615384615385,20,0.7692307692307693,2,0.07692307692307693,5,4,16,1,0.1,0.15,0.75,0.0,1.0,0.75,0.25
M0198,26,N A A A N A A A A A A A A A N N N A P P P P P P P P,Aversion,13,0.5,5,0.19230769230769232,8,0.3076923076923077,3,3,19,1,0.0,0.6,0.4,1.0,0.0,0.15384615384615385,0.7692307692307693
M0199,26,N N N N N N A A A N N A A A N N A A A N N A A P P P,Neutral,11,0.4230769230769231,12,0.46153846153846156,3,0.11538461538461539,4,4,17,1,0.0,0.3333333333333333,0.6666666666666666,1.0,0.0,0.2727272727272727,0.6363636363636364
M0200,26,N A A A A A A A A A A N A N A A A N N P P N A A A A,Aversion,18,0.6923076923076923,6,0.23076923076923078,2,0.07692307692307693,4,5,16,-1,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.17647058823529413,0.8235294117647058
M0201,26,N N N N N N N N N N A N N N N N P P P P P P P P P P,Neutral,1,0.038461538461538464,15,0.5769230769230769,10,0.38461538461538464,2,1,22,1,0.06666666666666667,0.06666666666666667,0.8666666666666667,1.0,0.0,1.0,0.0
M0202,26,N N A A A A N A N N N N N P P P P P P P P P P P P P,Appreciation,5,0.19230769230769232,8,0.3076923076923077,13,0.5,3,2,20,1,0.125,0.25,0.625,1.0,0.0,0.4,0.6
M0203,26,N N N N N N A A A N N N N N A A A A A A A A A N A A,Aversion,14,0.5384615384615384,12,0.46153846153846156,0,0.0,2,3,20,-1,0.0,0.25,0.75,,,0.15384615384615385,0.8461538461538461
M0204,26,N A A A N N A A A A N N N N N P P P P P P P P P P P,Appreciation,7,0.2692307692307692,8,0.3076923076923077,11,0.4230769230769231,3,2,20,1,0.125,0.25,0.625,1.0,0.0,0.2857142857142857,0.7142857142857143
M0205,26,N A N N A A N A A A A A N A N N N N A A A A A A A A,Aversion,17,0.6538461538461539,9,0.34615384615384615,0,0.0,4,5,16,-1,0.0,0.5555555555555556,0.4444444444444444,,,0.25,0.75
M0206,26,N N N N N N N N A A A A A A A A A N N N A A A A A A,Aversion,15,0.5769230769230769,11,0.4230769230769231,0,0.0,1,2,22,-1,0.0,0.18181818181818182,0.8181818181818182,,,0.07142857142857142,0.9285714285714286
M0207,26,N N N N N N N A N N A A A A A A A N A N P P P P P P,Neutral,9,0.34615384615384615,11,0.4230769230769231,6,0.23076923076923078,4,3,18,1,0.09090909090909091,0.2727272727272727,0.6363636363636364,1.0,0.0,0.3333333333333333,0.6666666666666666
M0208,26,N N N N N N N N N N N A N A A A A A A P P P P P P P,Neutral,7,0.2692307692307692,12,0.46153846153846156,7,0.2692307692307692,2,2,21,1,0.0,0.16666666666666666,0.8333333333333334,1.0,0.0,0.14285714285714285,0.7142857142857143
M0209,26,N N A N N A A A N N N N N N N N N N N N A N N N N P,Neutral,5,0.19230769230769232,20,0.7692307692307693,1,0.038461538461538464,4,3,18,1,0.05,0.15,0.8,,,0.6,0.4
M0210,26,N N N N N A A A A A A A A A N N N N N P P P P P N N,Neutral,9,0.34615384615384615,12,0.46153846153846156,5,0.19230769230769232,2,2,21,0,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.8,0.2,0.1111111111111111,0.8888888888888888
M0211,26,N A A A A A A A A A A A A A A N P P P N P P N A A A,Aversion,17,0.6538461538461539,4,0.15384615384615385,5,0.19230769230769232,3,4,18,-1,0.5,0.5,0.0,0.6,0.4,0.0625,0.9375
